Name,ARGENTINE REPUBLIC SNR CR1414 5Y $ - CDS PREM. MID,BQ CENTE DE TUNISIE SNR CR14 5Y E - CDS PREM. MID,BOLIVARIAN REP VENA SNR CR14 5Y $ - CDS PREM. MID,CZECH REPUBLIC SNR CR14 5Y E - CDS PREM. MID,DOMINICAN REPUBLIC SNR CR14 5Y $ - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 5Y E - CDS PREM. MID,"BRAZIL, REPUBLIC OF SNR CR14 5Y E - CDS PREM. MID",FRANCE (GOVERNMENT) SNR CR 5Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 5Y E - CDS PREM. MID,HK SPECIAL ADM REGN SNR CR14 5Y $ - CDS PREM. MID,IRELAND SNR CR 5Y E - CDS PREM. MID,JAMAICA SNR CR14 5Y $ - CDS PREM. MID,JAPAN SNR CR 5Y Y - CDS PREM. MID,KINGDOM OF BAHRAIN SNR CR14 5Y $ - CDS PREM. MID,KINGDOM OF BELGIUM SNR CR 5Y E - CDS PREM. MID,KINGDOM OF DENMARK SNR CR 5Y E - CDS PREM. MID,KINGDOM OF NORWAY SNR CR 5Y $ - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SWEDEN SNR CR 5Y E - CDS PREM. MID,KINGDOM OF THAILAND SNR CR14 5Y $ - CDS PREM. MID,KINGDOM OF NETH. SNR CR 5Y $ - CDS PREM. MID,REPUBLIC OF LEBANON SNR CR14 5Y $ - CDS PREM. MID,MALAYSIA SNR CR14 5Y E - CDS PREM. MID,NEW ZEALAND GVT SNR MR 5Y $ - CDS PREM. MID,ORIENTAL REP URUGUAY SNR CR14 5Y $ - CDS PREM. MID,PEOPLES REP OF CHINA SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF BULGARIA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF CHILE SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF COLOMBIA SNR CR14 5Y E - CDS PREM. MID,REP OF COSTA RICA SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF CROATIA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 5Y E - CDS PREM. MID,REP OF EL SALVADOR SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF ESTONIA SNR CR14 5Y E - CDS PREM. MID,REP OF GUATEMALA SNR CR14 5Y $ - CDS PREM. MID,HUNGARY SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF ICELAND SNR CR 5Y E - CDS PREM. MID,REP OF INDONESIA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF IRAQ SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF ITALY SNR CR 5Y E - CDS PREM. MID,REP OF KAZAKHSTAN SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF LATVIA SNR CR14 5Y E - CDS PREM. MID,REP OF LITHUANIA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF MALTA SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF PANAMA SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF PERU SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF POLAND SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF SERBIA SNR CR14 5Y $ - CDS PREM. MID,REP OF SINGAPORE SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF SLOVENIA SNR CR14 5Y E - CDS PREM. MID,REP OF SOUTH AFRICA SNR CR14 5Y E - CDS PREM. MID,REP OF PHILIPINES SNR CR14 5Y E - CDS PREM. MID,REPUBLIC OF TURKEY SNR CR14 5Y E - CDS PREM. MID,ROMANIA SNR CR14 5Y E - CDS PREM. MID,GOVT OF RUSSIA SNR CR14 5Y E - CDS PREM. MID,SLOVAK REPUBLIC SNR CR14 5Y E - CDS PREM. MID,GOVT OF VIETNAM SNR CR14 5Y $ - CDS PREM. MID,STATE OF ISRAEL SNR CR14 5Y E - CDS PREM. MID,STATE OF QATAR SNR CR14 5Y E - CDS PREM. MID,UKRAINE SNR CR14 5Y SF - CDS PREM. MID,UK AND NI SNR CR 5Y E - CDS PREM. MID,UNITED MX STATES SNR CR14 5Y $ - CDS PREM. MID,REPUBLIC OF FINLAND SNR CR 5Y $ - CDS PREM. MID,REPUBLIC OF KOREA SNR CR14 5Y $ - CDS PREM. MID,KINGDOM OF MOROCCO SNR CR14 5Y $ - CDS PREM. MID,USA (GOVERNMENT) SNR CR 5Y E - CDS PREM. MID,COMMONWEALTH OF AU SNR MR 5Y $ - CDS PREM. MID
10/24/18,627.5198,333.3699,5944.449,36.21999,310.25,5.89,201.46,14.05,244.27,30.98999,23.54999,368.5298,13.2,290.0598,12.33,6.68,9.11,48.20999,7.11,44.34,9.66,705.8198,109.49,18.49,217.06,69.31,7.69,65,48.84999,125.7,416.2698,96.60999,113.61,379.6899,58.18999,348.6099,80.23,87.57999,146.79,739.0498,131.53,74.78,41.26999,59.23,208.68,62.14,81.56,62.42,62.98999,115.59,82.98999,67.95,202.91,94.34999,364.6299,88.37,138.44,43.35999,162.03,69.03999,70.14999,530,20.96999,135.19,10.31,40.57999,113.5,16.82999,16.87999
10/25/18,612.3699,273,5944.449,36.14,314.3499,5.82,198.51,14.02,244.27,35.87999,23.42999,368.48,13.11,286.25,12.23,6.66,9.39,46.95,7.09,46.04999,9.64,706.9099,110.98,18.53,216.87,72.75,7.69,64.95999,47.87,124.75,418.2,96.62999,113.76,381.3799,58.14999,348.74,80.2,87.57999,150.1,762.3599,128.31,74.82999,41.26999,59.18999,208.68,62.15999,80.25,62.37999,61.34,115.62,82.98999,67.82999,204.67,97.53,354.0398,88.39999,138.28,43.26999,168.77,68.98999,68.78999,530,20.95999,131.8,10.26,41.54999,114.02,16.81999,17.06999
10/26/18,613.24,273,5944.449,36.34,312.0298,5.72,197.1,14.02,244.27,35.87999,23.73,368.4299,13.23,284.5698,12.38,6.69,9.43,47.84,7.12,45.37999,9.68,704.5098,111.91,18.82,217.09,73.03,7.75,65.01999,49.37999,125.23,416.95,96.70999,113.62,381.0398,58.20999,348.6099,80.54999,87.57999,151.19,806.0598,128.06,74.73,41.26999,59.56,208.68,64.39999,81.15999,62.51999,62.2,115.58,82.98999,67.98,213.68,97.50999,356.6399,88.45999,139.11,43.45999,161.51,69.06999,69.50999,530,21.09,134.22,10.21,40.87999,113.98,16.84,17.2
10/29/18,619.1099,273.0098,5944.449,36.23,313.1499,5.84,198.98,13.95,244.27,35.87999,23.34999,368.4299,13.25,286.1499,12.23,6.68,9.41,46.56999,7.09,45.31,9.79,704.8599,113.83,18.79,216.87,73.25,7.59,64.95999,50.28999,128.68,419.5698,96.79999,113.81,382.3799,58.20999,336.7598,80.59999,87.57999,152.15,828.8098,123.95,74.75,41.26999,59.48,208.68,65.18999,82.07999,62.51999,60.51999,115.62,82.98999,68.09,207.6,98.45999,347.9199,88.84,135.06,43.53,161.54,68.98999,68.64,530,21.09999,144.53,10.26,41.06,114.06,16.81999,17.2
10/30/18,616.3899,333.5999,5944.449,36.23,313.8098,5.77,193.97,14.1,244.27,35.87999,23.56999,368.4199,13.28,285.6399,12.23,6.64,9.4,47.28,7.09,45.28999,9.79,697.4399,113.88,18.73,215.38,72.98999,7.92,64.95999,50.78,127.71,421.5398,96.78,113.76,372.2,58.12999,340.3799,80.75999,87.57999,152.42,840.0898,127.37,74.53,41.26999,59.48999,208.68,65.28999,81.90999,62.51999,60.51999,115.62,82.98999,67.98999,211.19,98.96999,346.7698,88.92999,135.75,43.39,162.55,69,67.81999,530,21.31999,142.09,10.19,41.40999,114.01,16.82999,17.09
10/31/18,607.8599,273,5944.449,36.20999,312.8999,5.76,192.1,13.99,244.27,38.5,23.50999,368.49,12.75,291.1799,12.21,6.68,9.41,46.7,7.08,45.26999,9.52,701.5999,112.94,18.68,213.36,71.75999,7.58,64.95,52.17999,127.23,422.0598,96.71999,113.8,380.5098,57.87999,341.2998,81.14999,87.57999,147.64,842.24,126.04,74.48,41.26999,59.50999,208.68,65.34,83.14999,61.89999,59.7,115.62,82.98999,68.06999,215.2,98.00999,351.46,88.96999,136.66,43.34999,162.55,68.98999,67.79999,530,21.28,144.06,10.26,41.26999,114,16.81,17.12999
11/1/18,584.5698,273,5944.449,36.25,312.21,5.85,188.77,14.05,244.27,38.50999,23.40999,368.46,12.67,294.0999,12.27,6.65,9.41,45.31,7.09,45.31,9.65,703.8899,113.89,18.7,212.03,72.25999,7.84,64.96999,51.73,125.74,421.3499,96.81999,113.79,373.3999,57.75999,341.2798,81.25,87.57999,151.58,846.6099,123.35,74.45999,41.26999,59.50999,208.68,65.00999,82.39,61.92,58.09999,115.61,82.98999,68.09,210.67,97.76999,350.0298,89.07999,136.64,43.39,162.53,69.00999,67.89,530,21.2,141.09,10.32,41.53,114.2,16.64,17.17999
11/2/18,573.6499,273,5944.449,36.34,310.1799,5.72,186.06,13.87,244.27,38.48999,23.23,368.3699,12.76,295.5898,12.17,6.63,9.4,43.71999,7.07,44.76999,9.68,705,110.06,18.53,210.32,65.84,7.54,64.92999,48.10999,122.32,420.8499,96.84,113.85,380.4299,57.62999,341.23,81.71999,87.57999,144.18,848.7898,121.07,74.42999,41.26999,59.50999,208.68,62.60999,80.29999,61.81,56.42999,115.63,82.98999,68.17,204.26,92.64999,338.8298,88.7,133.46,43.53,161.58,68.95999,67.56999,530,20.96999,139.16,10.3,41,117.81,16.57999,17.15999
11/5/18,557.75,273,5944.449,36.35999,309.49,5.72,184.23,13.85,244.27,38.53,23.26999,368.48,12.02,296.48,12.26,6.64,9.41,43.62999,7.09,44.81,9.65,703.5798,112.55,18.51,209.53,67.95999,7.63,64.96999,49.28999,121.09,420.8298,96.82999,113.87,380.45,57.59999,347.1199,81.90999,87.57999,146.43,850.6099,121.63,74.45999,41.26999,59.79999,208.68,62.21999,79.89,61.73999,56.46999,115.61,82.98999,68.00999,201.21,94,332.6099,88.60999,131.82,43.5,160.64,69.00999,67.89,530,21.04999,135.71,10.32,41.42,117.82,16.56,16.92
11/6/18,557.71,333.6399,5944.449,36.39,311.95,5.71,184.73,14.02,244.27,35.87999,23.20999,368.3999,10.91,289.48,12.22,6.76,9.41,44.37,7.08,44.78999,9.65,687.4399,109.71,18.45,209.41,66.59999,7.59,64.95,49.28,120.6,419.5898,96.81999,113.21,379.3198,57.53999,347.0898,82,87.57999,141.71,850.2798,124.89,74.29999,41.26999,59.78999,208.68,63.31999,79.98999,61.68999,57.26999,115.62,82.98999,67.93999,201.72,92.53999,329.7598,88.78,132.75,43.45999,162.21,70.45,67.34999,530,21.03999,135.23,10.3,41.03999,117.82,16.53,17
11/7/18,555.5498,333.6399,5944.449,36.39,311.2898,5.62,183.85,13.1,244.27,38.51999,23.12,368.46,10.92,289.4199,12.22,6.76,9.41,42.67,7.08,45,9.77,684.8999,106.38,18.43,209.4,65.37,7.65,64.95,47.81999,117.91,425.0498,96.81999,112.96,378.9299,57.50999,347.1699,82.03999,87.57999,138.54,850.3298,122.98,73.95,41.26999,59.78999,208.68,62.04999,79.06999,61.67,54.73999,115.62,82.98999,67.93999,194.32,91.57999,324.5698,88.79999,134.35,43.45999,162.48,70.45,66.95999,530,21.06999,133.28,10.3,40.78999,117.78,17.84,17.04999
11/8/18,565.8999,333.6699,5944.449,36.39,311.7798,5.72,188.92,13.35,244.27,38.5,23.03999,368.49,10.61,270.1099,12.21,6.76,9.41,42.81,7.08,44.35999,9.64,684.74,104.48,18.38,211.41,63.89,7.58,64.95,47.81999,119.63,428.5398,96.81999,113.19,376.1699,57.5,347.0098,82.06,87.57999,137.25,850.5198,123.97,73.95,41.26999,59.78999,208.68,62.28999,80.48,61.64,54.73999,115.62,82.98999,67.92,197.24,90.62999,329.98,88.81,138.04,43.43999,161.38,70.45,66.93999,530,21.25999,136.22,10.3,40.53999,117.79,16.29999,16.78999
11/9/18,573.6799,333.48,5944.449,36.45,312.25,5.72,188.87,13.35,244.27,38.04999,23.03,368.5098,10.23,275.0999,12.29,6.77,9.42,43.20999,7.1,44.31,9.66,682.6499,104.48,18.42,211.6,63.64999,7.52,64.98,47.84,119.62,433.72,96.81999,113.17,375.1699,57.50999,347.6099,82.06999,87.57999,137.67,851.5798,125.83,73.96999,41.26999,59.81,208.68,63.03999,80.65999,61.65999,54.76999,115.6,82.98999,67.93999,202.78,90.62999,333.5999,88.64,146.72,43.48999,161.03,70.48,67.26999,530,21.70999,139.13,10.31,41.04999,117.16,15.91,16.75
11/12/18,576.25,333.5,5944.449,36.43999,312.25,5.71,188.86,13.4,244.27,34.87999,23.06999,368.5098,10.16,254.31,12.28,6.91,9.48,44.12999,7.1,44.35999,9.9,684.6099,104.45,18.42,211.56,64.87,7.68,64.98,47.84999,119.62,433.73,96.84,113.45,375.1799,57.53999,347.6099,82.12,87.57999,137.67,851.8799,128.02,74.10999,41.26999,59.78,208.68,63.03999,80.65999,61.65999,55.56,115.6,82.98999,67.95,203.95,90.62,332.3098,88.64999,147.44,43.5,161.65,70.48,67.53999,530,22.75,139.13,10.32,41.04999,117.6,15.75,16.89
11/13/18,583.75,333.4399,5944.449,36.46999,310.5798,5.83,195.39,13.68,244.27,34.71999,23.03,368.5698,10.02,262.0598,12.31,6.65,9.17,44.75999,7.1,44.59,9.66,697.0098,109.69,18.42,215.47,65.59999,7.68,64.98999,49.78,124.01,428.3899,96.64999,113.44,375.3899,57.50999,353.7,80.59,87.57999,138.97,852.3398,129.25,74.12999,41.26999,59.81999,208.68,63.62,82.34999,61.67,56.35999,115.6,82.98999,67.84,204.61,91.09999,335.1899,88.59999,146.71,43.53,162.04,70.48999,68.67999,530,23.09,145.98,10.18,41.53999,117.91,15.65,16.98
11/14/18,585.46,333.5,5944.449,36.62,311.1199,5.9,196.26,13.85,244.27,37.98999,23.04999,368.5398,10.01,265.5598,12.28,6.63,9.47,45.06999,7.1,44.73999,9.65,731.4399,111.1,18.39,215.88,67.09,7.38,64.98,49.78,125.49,433.0498,96.65999,113.92,375.5598,57.50999,356.47,80.62999,87.57999,139.83,852.5999,129.64,74.03999,41.26999,59.92999,208.68,64.51999,81.50999,62.10999,56.34,115.61,82.98999,67.89999,202.62,92.75999,333.1899,88.54999,141.71,43.53999,162.5,70.48,68.90999,530,23.28,147.96,10.14,42.12999,118.92,15.63,17.20999
11/15/18,592.3999,333.5598,5944.449,36.78,312.1699,5.9,196.09,13.88,244.27,38.06999,23.43999,368.49,9.88,266.3198,12.26,6.64,9.4,46.53999,7.09,44.98,9.69,737.1099,110.58,18.41,216.14,67.95,7.3,64.96999,49.75999,126.47,435.1599,96.65999,113.84,376.4399,57.48999,356.8899,80.56,87.57999,124.14,850.5798,130.98,73.53,41.26999,59.95999,208.68,65.85999,81.89999,62.20999,57.12,115.61,82.98999,67.81999,205.98,92.37999,333.73,89.53999,141.01,43.56,162.3,70.46999,68.89,530,25.42999,149.42,10.12,42.50999,119.17,15.6,17.28
11/16/18,589.48,333.4299,5944.449,36.98,312.3999,6.24,194.72,13.85,244.27,38.06,23.5,368.5198,9.97,268.2,12.31,6.64,9.18,46.92999,7.1,45.15999,9.7,741.5398,112.01,18.4,216.3,68.81,7.34,64.98999,49.78,128.42,436.22,97.64,113.75,376.8799,57.51999,357.0598,80.76999,87.57999,124.18,849.72,131.34,73.54999,41.26999,60.56999,208.68,66.17999,82.28999,62.65999,57.14,115.6,82.98999,68.54999,207.56,93.81,336.1399,89.5,141.93,43.67,162.21,70.48999,69.03999,530,26.25999,149.4,10.22,42.98999,119.15,15.59,17.23
11/19/18,596.21,272.99,5944.449,37,315.8599,8.17,195.5,14.1,244.27,38.17999,24.32999,368.5698,9.89,275.1299,12.28,6.63,9.17,49.81,7.1,45.64999,9.9,741.1699,114.82,18.64,214.71,71.03999,7.5,64.98,53.14999,134.81,437.5798,97.96999,113.88,378.7798,57.54999,356.8398,80.59999,87.57999,126.74,851.6499,133.26,73.65999,41.26999,60.54999,208.68,71.54999,84.09,59.85999,59.5,115.6,82.98999,68.75,209.86,96.64,338.6599,89.98999,141.01,43.67,164.81,70.48,68.98,530,26.25999,154.8,10.14,43.23,119.15,17.82999,17.78
11/20/18,625.4399,272.99,5944.449,36.95999,320.46,6.49,203.54,15.21,244.27,38.57999,25.04999,368.4199,9.98,273.6099,12.97,6.67,9.21,50.85999,7.09,46.62999,10.26,745.2898,116.69,18.65,218.97,73.70999,7.23,64.95,54.53999,142.17,433.2598,97.96999,113.69,379.22,57.5,357.0298,80.85999,87.57999,129.31,850.6299,136.31,74.09999,41.26999,60.54999,208.68,76.60999,87.2,59.98,59.46999,115.62,82.98999,68.92999,220.05,99.95999,359.95,89.93999,149.09,43.64999,167.33,70.45,70.31,530,27.12,161.2,10.34,44.2,119.16,15.73,18.28999
11/21/18,614.1799,273,5944.449,36.78999,324.8999,6.76,201.76,14.94,244.27,38.71999,24.82999,368.3799,9.99,271.7598,12.96,6.69,9.26,48.98999,7.08,46.68999,10.01,785.3398,117.7,18.58,219,73.93999,7.22,64.95,54.06999,141.2,433.72,97.53,114.06,381.1899,57.48999,350.8198,80.84,87.57999,130.24,850.0698,131.33,73.98,41.26999,59.92,208.68,76.43999,86.7,59.46999,57.09999,115.62,82.98999,68.92999,213.3,99.03,352.6199,89.89999,145.63,43.56,168.95,70.45,69.98999,530,26.93999,158.26,10.37,44.37,119.78,15.75,19.32999
11/22/18,613.72,333.6299,5944.449,36.76999,322.25,6.63,201.75,14.96,244.27,38.73,24.64,368.3899,9.8,271.47,12.97,6.68,9.26,48.92999,7.09,46.53,10.51,786.0398,118.64,18.62,219.03,72.95999,7.81,64.95,54.06999,141.19,433.6899,97.31,114.04,381.1699,57.48,350.8198,80.84999,87.57999,129.79,850.7,125.84,73.95999,41.26999,59.93999,208.68,76.43999,86.70999,59.39,57.10999,115.62,82.98999,68.92999,213.3,99.03,353.6799,89.96999,145.41,43.54999,168.58,70.45,69.59999,530,25.84999,158.25,10.32,43.84,119.77,15.74,19.21999
11/23/18,622.0999,333.5598,5944.449,36.81,321.7698,6.74,203.94,14.91,244.27,38.84,25.04999,368.4399,9.8,273.5798,13.01,6.93,9.27,49.71999,7.09,46.54999,10.56,787.2798,118.61,18.66,219.1,74.20999,7.27,64.96999,55.01999,143.63,432.72,97.39,114.05,382.2998,57.48999,349.23,80.92,87.57999,130.2,852.0098,125.84,74.07999,41.26999,59.95999,208.68,77.60999,88.42999,63.18999,58.31,115.61,82.98999,68.95,219.79,98.53999,359.9399,89.92999,151.82,43.57999,168.85,70.46999,69.82999,530,25.79999,160.68,10.46,43.78999,120.39,15.74,19.2
11/26/18,632.2798,273,5944.449,36.71999,324.1199,6.48,207.29,14.52,244.27,39.10999,24.37999,368.48,9.75,281.72,12.58,6.71,9.26,48.40999,7.08,46.68999,9.93,786.9399,114.81,18.6,220.47,73.45999,7.66,64.93999,57.93999,147.08,439.4299,97.46999,114.12,383.6199,57.51999,349.3098,80.75,87.57999,146.18,851.5798,117.59,74.31,41.26999,59.92,208.68,80.92999,91.92,63.20999,56.31,115.63,82.98999,68.95,218.48,97.09999,359.3198,89.75999,158.27,43.53999,168.55,70.43999,70.40999,530,25.92,161.69,10.38,43.85999,121.19,15.75,19.23
11/27/18,657.2598,333.6299,5944.449,36.64999,325.5098,7.24,209.69,14.79,244.27,39.09999,24.71999,368.3999,9.75,282.1799,12.61,6.73,9.26,48.73999,7.09,46.53,9.74,793.1399,114.81,18.65,222.96,73.71999,6.9,64.95999,58.48,148.05,438.8899,97.45,112.39,372.97,57.48999,348.8198,80.95,87.57999,126.35,852.3799,117.02,74.68999,41.26999,59.93999,208.68,81.48,92.51999,61.09999,56.31999,115.62,82.98999,68.93999,222.76,98.06,371.7,94.14999,162.41,43.56,168.38,70.45999,71.59,530,26.18999,161.18,10.27,43.45,121.98,15.66,19.17999
11/28/18,646.4199,333.5898,5944.449,36.71999,326.74,6.41,198.37,14.79,244.27,39.07999,24.56,368.47,9.73,282.49,15.94,6.64,9.26,49.00999,8.67,46.53,9.89,789.3499,114.97,18.6,216.61,73.45999,7.59,64.95999,56.53999,141.67,436.73,97.57999,111.51,381.4299,57.48999,348.7798,81.03999,87.57999,126.38,852.7,115.07,75.00999,41.26999,60.23,208.68,79.2,88.96999,60.87,56.32999,115.61,82.98999,69.15999,220.95,98.06999,364.25,94.53999,159.43,43.75999,168.45,70.45999,71.98999,530,24.87,151.87,10.38,43.32999,121.98,17.81999,19.15999
11/29/18,655.25,333.6099,5944.449,36.82999,325.2598,6.48,197.96,14.79,244.27,39.06,24.56999,368.4399,9.65,279.6799,12.61,6.72,9.22,49.00999,7.09,45.93999,9.89,787.8799,111.1,18.67,216.6,70.28,7.62,64.95999,56.50999,139.22,433.0398,97.64,111.39,383.0898,57.48,348.7,80.82999,87.57999,140.91,851.3298,114.3,74.64999,41.26999,60.54999,208.68,79.18999,90.68999,60.73,56.32999,115.62,82.98999,68.98,211.31,94.21999,354.8699,94.45,152.78,43.81999,165.87,70.45999,71.03,530,25.84999,150.4,10.39,41.70999,120.41,15.64,18.89999
11/30/18,658.5198,333.6599,5944.449,36.90999,325.6099,7.14,197.97,14.79,244.27,39.03,24.31999,368.47,9.36,276.9399,12.6,6.77,9.26,49.46999,7.09,45.82999,9.89,787.99,111.14,18.61,216.59,69.51999,6.88,64.95,56.03,139.23,431.8699,97.67,113.04,382.3098,57.46999,348.7598,80.73999,87.57999,121.19,850.47,114.31,74.48,41.26999,60.53,208.68,78.93999,91.96999,60.62,56.31999,115.62,82.98999,68.96999,209.93,93.28,354.47,94.43999,153.21,43.79999,165.63,70.45,70.82999,530,25.78,147.97,10.38,41.14,120.4,15.27,18.85999
12/3/18,653.98,333.6599,5944.449,36.93999,323.1799,7.61,196.01,14.79,244.27,39.01999,24.71999,368.5498,9.34,277.8899,12.6,6.72,9.25,48.50999,7.09,45.81999,9.89,787.99,111.14,18.61,214.63,67.53999,6.88,64.95,54.79999,136.78,429.71,97.73,111.69,381.6699,57.45999,349.2,80.75999,87.57999,121.19,852.3098,111.35,74.2,41.26999,60.81,208.68,78.45999,91.34,60.46999,56.31999,115.62,82.98999,69.03,204.57,93.28,350.0999,94.46999,149.86,43.85999,165.32,70.45,70.31999,530,26.06999,144.54,10.33,41.12999,119.79,15.01,18.84999
12/4/18,657.2598,333.6299,5944.449,36.64999,325.5098,7.24,209.69,14.79,244.27,39.09999,24.71999,368.3999,9.75,282.1799,12.61,6.73,9.26,48.73999,7.09,46.53,9.74,793.1399,114.81,18.65,222.96,73.71999,6.9,64.95999,58.48,148.05,438.8899,97.45,112.39,372.97,57.48999,348.8198,80.95,87.57999,126.35,852.3799,117.02,74.68999,41.26999,59.93999,208.68,81.48,92.51999,61.09999,56.31999,115.62,82.98999,68.93999,222.76,98.06,371.7,94.14999,162.41,43.56,168.38,70.45999,71.59,530,26.18999,161.18,10.27,43.45,121.98,15.66,19.17999
12/5/18,672.0498,333.6899,5944.449,36.92999,318.22,6.72,197.35,15.43,244.27,39.03999,25.78999,368.5,9.31,278.6299,15.81,6.62,9.13,47.71999,8.7,44.68999,9.76,768.0098,108.71,18.61,215.56,67.29999,7.31,64.95,55.81,136.27,424.8599,97.71999,112.86,372.4399,57.34,348.71,80.51999,87.57999,120.35,852.72,108.59,74.12,41.26999,60.82999,208.68,80.65999,92.67999,60.39,56.31999,115.62,82.98999,68.96999,200.61,89.42,352.4199,94.25999,148.2,43.85999,162.53,70.43999,68.70999,530,25.10999,145,10.25,39.67999,119.75,17.42,19.12
12/6/18,678.8699,333.48,5944.449,37.03999,320.0498,7.59,199.8,15.31,244.27,39.03999,26.98,368.5498,9.48,278.8298,13.41,6.64,9.18,48.82999,7.1,45.34999,9.89,786.8198,109.62,18.67,218.68,70.01999,7.45,64.98,57.04999,138.23,428.3999,97.7,111.87,378.3999,57.46999,348.8298,80.54999,87.57999,122.1,851.9399,112.06,74.31999,41.26999,60.89999,208.68,81.34999,93.76999,60.42999,57.14,115.6,82.98999,69.45,210.24,89.87999,358.7798,94.20999,150.5,43.95999,163.88,70.48999,70.37,530,26.95999,149.89,10.28,39.84999,119.75,14.84,19.68999
12/7/18,676.1299,333.4199,5944.449,37.00999,317.8999,7.55,196.64,15.45,244.27,39.03,26.75,368.5098,10.41,278.1599,13.44,6.73,9.16,48.25999,7.11,45.37,9.77,791.98,109.11,18.64,216.09,68.78,7.57,64.98999,57.98999,135.32,431.6899,97.70999,111.63,378.9099,57.46999,348.6399,80.48,87.57999,120.37,849.0598,110.85,74.12,41.26999,60.84999,208.68,81.53,93.70999,60.40999,57.14999,115.6,82.98999,69.75999,206.23,89.37,351.72,94.21999,143.3,43.92999,163.66,70.5,69.87999,530,27.92,147.47,10.3,39.89999,119.7,14.95,20.17999
12/10/18,685.72,333.48,5944.449,37.00999,318.96,7.55,197.62,15.71,244.27,39.03,26.95,368.5898,10.52,282.6499,13.41,6.6,9.14,48.37999,7.1,45.17999,9.89,796,109.62,18.64,216.43,71.25,7.54,64.98,57.53999,137.27,429.3098,97.78999,112.05,378.72,57.39999,336.8499,80.60999,87.57999,122.1,853.8398,111.32,74.09999,41.26999,60.89,208.68,82.60999,94.09999,60.42999,57.14,115.6,82.98999,70.31999,210.7,89.87999,356.47,94.45999,148.24,43.93999,164.54,70.48999,70.84999,530,28.46999,148.95,10.2,40,119.8,15.19,20.28
12/11/18,691.1199,273,5944.449,36.93999,317.6899,7.55,195.46,15.79,244.27,38.98999,27.06,368.3599,10.84,278.1599,13.27,6.71,9.13,48.20999,7.08,45.32999,9.74,805.3198,110.03,18.64,215.67,69.5,6.81,64.92,57.92999,134.88,432.1299,97.71999,111.67,379.2898,57.42999,348.6399,80.46999,87.57999,121.21,849.0598,110.1,74.09,41.26999,60.84999,208.68,81.50999,93.20999,60.37,57.07999,115.64,82.98999,69.73,209.51,88.35999,353.8298,94.23,143.36,43.87,164.19,70.42,70.29999,530,27.92,147.06,10.28,40.34999,119.8,14.95,21.12
12/12/18,697.0598,272.99,5944.449,36.90999,321.74,7.67,193.67,16.48,244.27,39.12999,27.28,368.3799,11.73,281.5098,13.28,6.51,9.12,47.25,7.07,45.04999,9.95,810.6599,107.18,18.64,216.15,69.03,7.64,64.92,57.25,133.38,429.3198,97.73999,112,379.2998,57.28999,340.6899,80.01999,87.57999,117.75,851.5298,106.44,74.03999,41.26999,60.81999,208.68,80.64999,91.45999,60.34,54.71999,115.64,82.98999,69.98999,208.55,85.50999,352.9099,94.25999,142.23,43.84,165.86,70.42,71.46999,530,29.75,146.06,10.24,40.14,119.74,15.28,21.89999
12/13/18,705.5298,272.99,5944.449,36.95,318.6199,7.28,187.51,16.23,244.27,38.95,26.42,368.3999,11.82,284.46,13.35,6.54,9.16,45.65999,7.09,44.78999,10.13,812.0498,103.36,18.64,211.44,64.57999,6.89,64.95,54.12999,128.95,426.5999,97.81999,110.59,378.4199,57.23999,341.24,79.84,87.57999,113.4,853.0999,100.59,74.03,41.26999,60.84,208.68,78.39999,87.57999,60.35999,54.75,115.62,82.98999,70.65999,203.04,82.64,345.8999,94.01999,137.62,43.87999,162.92,70.45,70.93999,530,28.79999,142.14,10.25,38.59999,119.35,15.35,20.54999
